,id_x,text,label_x,tsne_x,tsne_y
762,763,"Blues held by Spurs, Toffees win again Tottenham has held Chelsea to a 0-0 draw, while Everton beat Middlesbrough 1-0 and Newcastle downed Southampton 2-1. Chelsea dominated the contest at Stamford Bridge, but with England goalkeeper Paul Robinson ",1,-36.297356,7.339035
763,764,"W3C highlights Mobile Web Initiative at workshop The World Wide Web Consortium (W3C) is considering a new effort called the ""W3C Mobile Web Initiative,"" that will seek to make Web access from mobile devices such as mobile phones and PDAs (personal digital assistants), as simple, easy and convenient as desktop Web access.",3,39.392574,-3.1751037
764,765,"Friendships drive Islamic terrorists, CIA veteran says PARIS -- Three years after the Sept. 11 attacks forced the West to take a collective crash course on Islamic terrorism, the myths endure: The militants are impoverished and uneducated. Lifelong religious fervor drives them to embrace jihad. Al Qaeda aggressively recruits and brainwashes the men.",0,-16.66009,16.880392
765,766,"Oil Price Spike Had Chilling Effect -Fed (Reuters) Reuters - The recent spike in oil prices has had\some negative impact on the U.S. economy, but the futures\markets suggest that this will be a temporary phenomenon, a top\Fed official said on Sunday.",2,21.30302,12.352665
766,767,"Greek Orthodox leader dies in helicopter crash Egypt #39;s Patriarch of Alexandria, a top Greek Orthodox leader in a post that traces its lineage back to one of the first disciples of Christ, has been killed in a helicopter crash, Greek authorities say.",0,-18.094103,12.746954
767,768,"Delta Air Lines Sees Loss Mushrooming  NEW YORK (Reuters) - Delta Air Lines Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt; on Friday  forecast a much wider third-quarter loss than Wall Street had  estimated because of weak domestic fares and a spike in fuel  costs, driven by record-high oil prices.",2,37.50039,10.918315
768,769,"RP bet in top 5 in Miss World; Peruvian wins SANYA, ChinaMiss Philippines Maria Karla Bautista made it to the top five of the Miss World 2004 competition Saturday in one of the most respectable finishes of the country in the annual pageant.",0,-25.435608,-7.0873013
769,770,Samsung shipping samples of 512Mbit GDDR3 Samsung Electronics has begun shipping samples of 512Mbit GDDR3 chips targeting the high-end graphics-card and the game-console markets.,3,41.044624,-9.919228
770,771,"Carmakers #39; excessive spending hurts F1, says Mosley World motorsport head Max Mosley has fired a salvo at Formula One carmakers in the wake of Ford #39;s decision to quit, accusing some of damaging the sport by throwing money at it.",1,-26.659252,0.604312
771,772,"Space Capsule Expected to Yield Some Useful Data Despite Crash Scientists are optimistic that they will retrieve useful information from the smashed capsule that fell to earth in the Utah desert after three years in space, officials said Thursday.",3,-2.8642783,-14.832052
772,773,"Britain doing everything for hostage release: Blair: World News London, Sep 26 : British Prime Minister Tony Blair reiterated Sunday his government would do everything it could to win the release of a Briton taken hostage in Iraq, Xinhua reports.",0,-10.534411,20.449396
773,774,"French firms sign big deals with China but lament the ones that got away (AFP) AFP - French companies and farmers have reeled in deals reportedly worth up to five billion euros (dollars) in China during a state visit to the country by President Jacques Chirac, but executives were said to be disappointed that bigger business was not won.",0,11.9308405,7.195979
774,775,Davis Gets a Grip Vernon Davis has used his size and athleticism to develop into an explosive downfield target at the tight end position for the Terrapins.,1,-25.160166,-16.02063
775,776,"Arrington out 2-4 weeks Pro Bowl linebacker LaVar Arrington underwent arthroscopic surgery in his right knee for a lateral meniscus tear yesterday and will probably be out 2-4 weeks, leaving the Washington Redskins, the league's top-ranked defense, without one of its most dangerous players.",1,-28.87204,-25.890879
776,777,"Whalen, Sun off to bright start Lindsay Whalen made the most of the biggest game of her professional career. The rookie guard led the Connecticut Sun to a 68-64 victory over the Seattle Storm last night in the opening game of the WNBA Finals.",1,-34.672665,-15.572601
777,778,Shell is doing things by halves in going Dutch ROYAL Dutch Shells dual structure has been blamed for troubles ranging from poor management to dodgy oil reserve accountancy. So its decision to meet shareholder criticisms by unifying its two holding companies ,2,19.74674,1.1434923
778,779,"Keeping It Simple Expeditors International posts strong results, but the jaw droppers are in its 8-K.",2,-2.5866296,-7.75192
779,780,Celtics tradition attracts Rivers Boston coach Doc Rivers was golfing with Bob Cousy and KC Jones when the two Celtics Hall of Famers started talking about Bill Russell.,1,-21.902357,-18.41844
780,781,"Roon at the top - hat-trick hero Wayne makes dazzling United debut WAYNE ROONEY launched himself into the footballing stratosphere with a debut hat-trick at Old Trafford last night. On this evidence, Sir Alex Ferguson would have made a wise investment if he had spent the ",1,-35.68099,8.904067
781,782,Dozens killed in bomb blasts at Sinai resorts The surge of violence in the Middle East spilled across Israel #39;s southern border into Egypt last night as more than 30 holidaymakers were killed and scores more injured in a devastating series of apparently coordinated car bomb attacks in Red Sea resorts.,0,-13.02879,28.4197
782,783,Indonesia Govt Confirms Stanchart Wins Bk Permata Sale JAKARTA (Dow Jones)--A consortium led by Standard Chartered PLC (STAN.LN) has won the bidding for a 51 stake in PT Bank Permata (BNLI.,2,22.585583,0.8373663
783,784,Intel looks to the high end roundup The firm makes over its Pentium 4 Extreme Edition and gets ready to unveil a new top-of-the-line Itanium 2 for servers.\&lt;br /&gt;\ Photo: Dell's 'Extreme' machine\,3,38.98468,-9.868365
784,785,No. 18 Alabama Beats W. Carolina 97-66 (AP) AP - Kennedy Winston scored 24 points to lead No. 18 Alabama over Western Carolina 97-66 on Friday night.,1,-33.416832,-18.42862
785,786,"Linux market may grow to \$35 billion by 2008 SEATTLE - Linux, the fast-growing alternative to Windows and other operating systems, will become a \$35 billion market by 2008, technology research firm IDC said Wednesday.",3,38.618256,-6.136894
786,787,Sharon in a spot George W. Bush is a product of the Wild West myth. He sees himself as the fast-drawing sheriff who kills the bad guys and maintains order in town.,0,-15.508342,-11.610864
787,788,"Snohomish County gets nod for NASCAR track An 850-acre tract of farmland in Snohomish County near Marysville is the preferred site for a new \$140 million, 75,000-seat NASCAR track, county and city officials said Monday.",1,0.9230336,-0.807249
788,789,"August sees 10 per cent spam drop August saw a 10 per cent drop in spam levels, according to email security company Messagelabs. The company said there was a sequential drop in spam with levels falling from 94.",3,20.111141,-17.004002
789,790,"US space agency chief resigns The head of the US space agency (Nasa), Sean O'Keefe, resigns after three years in the post.",3,-7.8181567,-1.7676859
790,791,"Ex-Guardsman Contacted Kerry Campaign AUSTIN, Texas - A retired Texas National Guard official mentioned as a possible source for disputed documents about President Bush's service in the Guard said he passed along information to a former senator working with John Kerry's campaign.    Also, a White House official said Saturday that Bush has reviewed disputed documents that purport to show he refused orders to take a physical examination in 1972 and did not recall having seen them previously...",0,-1.6546739,5.1121125
791,792,"Yahoo to Buy Online Music Seller for \$160 Million In a move to expand its role in the online music business, Yahoo will buy Musicmatch, a company that sells music online, for \$160 million.",2,30.8566,-5.2115045
792,793,"Yankees Put Twins on Brink of Elimination Backed by Derek Jeter's three R.B.I.'s and a relentless offense, Kevin Brown threw six strong innings to lead the Yankees past the Minnesota Twins, 8-4.",1,-19.676428,-31.72323
793,794,"Guest Column Addressing Global Imbalances is Within the Realm of &lt;b&gt;...&lt;/b&gt; THE global economy is slowly recovering, and with it hopes for a sustained period of economic growth in all regions. South Africa #39;s economic future is tied to that of the rest of the world and for this reason ",2,14.354968,16.12957
794,795,"BTG hits Amazon, Netflix and others with patent suit LONDON - BTG PLC, a London-based firm that focuses on intellectual property and technology commercialization, said Wednesday that it has filed suit against Amazon.com Inc., Barnesandnoble.com LLC and two other Internet companies for infringing on patents related to the tracking of users on the Web.",3,19.241076,-9.593313
795,796,"Cambodia #39;s dancing royal likely new king PHNOM PENH: The former ballet dancer son of Cambodia #39;s king was named his likely successor yesterday, as hopes faded that his father would reverse his decision to abdicate.",0,-11.4031105,6.7602925
796,797,Israel responds to massive tunnel blast ISN SECURITY WATCH (14012/04) - The Israeli army has responded to a massive explosion that killed five Israeli soldiers on Sunday by launching an attack on two buildings in Gaza City allegedly being used by Palestinian militants to manufacture weapons ,0,-13.941241,26.300081
797,798,"California sues Microsoft for antitrust--again Five California counties and two cities sue the software giant under state antitrust laws, for taking advantage of government buyers.",3,18.117073,-11.044701
798,799,"Congolese Massacre Victims in Burundi Mourned  GATUMBA, Burundi (Reuters) - Mourners covered their faces  to block the smell of disinfectant and death Monday as they  buried more than 160 Congolese Tutsi refugees burned, hacked  and shot in an attack on their camp in western Burundi.",0,-12.046888,30.480848
799,800,"Britain Approves Human Cloning By EMMA ROSS     LONDON (AP) -- Britain granted its first license for human cloning Wednesday, more than three years after becoming the first nation to authorize the technique to produce stem cells for medical research.    A team of researchers at Newcastle University hope eventually to create insulin-producing cells that could be transplanted into diabetic patients...",3,5.0600495,-0.3204728
800,801,"Energised Henman downs Dupuis Basel - Two-time Swiss Indoors champion Tim Henman bounced back from his disappointing Madrid Masters performance last week to ease through his first round match at the ATP event here on Wednesday, overwhelming Frenchman Antony Dupuis 6-3, 6-4.",1,-38.806126,-3.3067863
801,802,Injured Gunners captain ruled out of trip to Panathinaikos PARIS: Ankle-victim Patrick Vieira will miss Arsenals Champions League trip to Panathinaikos today in a big blow to manager Arsene Wenger on the run-up to the Athens tie.,1,-34.56371,8.278397
802,803,"Kabul Bomb Death Toll Rises, Up to 12 Believed Dead The toll from Sunday #39;s car bomb blast in Kabul rose Monday with different accounts from Western security forces and Afghan officials suggesting as many as a dozen people may have been killed.",0,-11.870733,27.530006
803,804,"Start-up targets e-commerce on demand Demandware service designed to help midsize firms open shop online as fast as with a hosted service, but with more customization.",3,27.515924,-9.5828705
804,805,"Sean OKeefe Departs When Sean OKeefe was named NASA Administrator about three years ago, he had already had experience with fixing troubled organizations.",3,-7.872718,-1.8493809
805,806,Avery Johnson retires from NBA CBC SPORTS ONLINE - Point guard Avery Johnson retired Thursday as an active player to accept a coaching position with the Dallas Mavericks.,1,-26.00443,-26.002651
806,807,Anglos win World Cup ENGLANDS Paul Casey and Luke Donald clinched the World Cup by one shot in Seville. The pair trailed Spain by one at the start of the final day but fired a closing alternate-shot 64 for 31 under to overhaul the local favourites.,1,-35.50837,-1.3383627
807,808,"Manning shows poise, penchant for rookie mistakes For everyone watching, from the fans and players to the national press, this is the drive they came to see. Rookie Eli Manning, the NFL #39;s number one pick making his first start for the Giants, barked out signals ",1,-25.226233,-18.468122
808,809,South Americans Make Offer to EU on Trade (AP) AP - The South American trade bloc Mercosur has made a new offer in a bid to advance stalled trade talks with the European Union and clinch a trans-Atlantic free trade deal by an October deadline.,0,1.6353024,18.595901
809,810,"Beta Search Engine iZito Supports Human Search Behavior Beta Search Engine iZito Supports Human Search Behavior\\iZito has launched a new meta-search engine that makes searching on the Internet easier and quicker. iZito has developed a ""rich user interface"" (RUI) which searchers can use to organize, adjust and even 'park' search results for later viewing. iZito claims to be ...",3,31.00449,-13.067938
810,811,"Wal-Mart's Withdrawal Triggers Mixed Reactions Zack Diarra, the owner of Timbuktu Fashions, had been ""scared to death"" of Wal-Mart, worried the nation's biggest retailer would undercut his clothing prices and wipe out his eight-month-old business.",2,10.681144,6.873433
811,812,"Red Sox-Yankees Game 3 was more embarrassment than classic BOSTON -- On the baseball beauty scale, Saturday #39;s American League Championship Series game between the Yankees and Red Sox ranks right there alongside Roseanne #39;s screechy rendition of the national anthem in San Diego in 1990, Pete Rose #39;s 1970s hairdo ",1,-19.870848,-21.484568
812,813,"Powell: North Korean Explosion Probably Not Nuclear Secretary of State Colin Powell says the United States believes a recent explosion in North Korea was, in his words, not a nuclear event.",0,-4.621109,22.149128
813,814,IBM to buy Danish firms International Business Machines said Tuesday it would buy two Danish competitors to add consulting services for shipping and logistics companies. ,2,27.460087,-1.1773924
814,815,"US Attacks Falluja Rebels, Aid Convoy on Move (Reuters) Reuters - U.S. Marines lobbed mortar rounds\at rebels in Falluja Saturday during a five-day-old assault\that has caused a ""catastrophe"" for civilians there and fueled\a revolt in Iraq's northern city of Mosul.",0,-15.560757,30.908989
815,816,"What we learned Minnesota: The tailback tag team of junior Marion Barber and sophomore Laurence Maroney, who combined for 231 yards Saturday and have 1040 yards already this season, has made the Gophers one of the top rushing teams in the country.",1,-30.467709,-17.84864
816,817,"Darfur Aid Groups Fear Fresh Violence, Move Staff  EL FASHER, Sudan (Reuters) - Aid agencies fearing an  upsurge of fighting in Sudan's troubled Darfur region have  suspended operations and evacuated staff from the volatile  Jebel Marra area in West Darfur state, U.N. officials said on  Friday.",0,-12.355224,32.23868
817,818,Putin vows Russian weapons boost President Putin promises Russia pioneering new weaponry - amid continuing crisis in the armed forces.,0,-1.5366849,23.221226
818,819,"Dell announces its new line of Pocket PC and upgrade for Axim X30 Dell has announced three new Axim Windows Mobile Pocket PC, dubbed the Dell Axim X50 series. The Axim X50v features a 3.7-inch VGA screen, with a 624MHz CPU, 64MB SD RAM, 128MB flash ROM, wireless LAN and Bluetooth.",3,42.21372,-9.246285
819,820,Paul Hamm's example PAUL HAMM'S fall and rise are what make the Olympics so much more than a sports event. The US gymnast who spun despair into gold on Wednesday gives hope to the whole human endeavor by defusing the word  quot;loser. quot;,1,-19.95421,-4.587688
820,821,Wireless net to get speed boost Wireless computer networks could soon be running 10 times faster than they do now.,3,35.056717,-5.8753786
821,822,Google warns a slowing of growth is  #39;inevitable #39; Google warned Thursday that increased competition and the maturing of the company would result in an  quot;inevitable quot; slowing of its growth.,2,25.767202,10.686749
822,823,"Steps to climb out of debt For those sinking in a flood of unpaid loans, don #39;t lose hope. Many people have gone before you and made it out. Simply put, there are debt-defying actions you can take.",2,-9.440371,-7.512229
823,824,"Cold but resolute in Kiev  KIEV -- The weather plunges below freezing each night and the bitter winds swirl through the snow-lined streets, but the protesters filling the avenues and squares of Ukraine's capital have shown no sign of relenting.",0,-18.14439,17.980032
824,825,"Najaf Battle.. Sistani Wins Big The dramatic return from abroad, call on his followers to head for Najaf and the swift ending to a three-week long fierce battle ",0,-16.414278,2.488729
825,826,"Coulthard signs for Red Bull team The deal, thought to be worth 2 million, could prove more lucrative if Coulthard hits performance targets. That, however, is a big  quot;if quot;, given the return of only seven points managed by Mark Webber last term.",1,-27.934933,-0.2632324
826,827,"Government attacked for not backing Silverstone By Christopher Hope, Business Correspondent (Filed: 05/10/2004). British motor racing legend Sir Jackie Stewart yesterday attacked the Government for not allowing a 16m fund for the motorsport industry to ",1,-26.474657,0.7101152
827,828,"Thatcher to go it alone MARK Thatcher #39;s wife, Diane, is planning to begin a new life in the US and leave her husband to face the coup scandal alone in South Africa.",0,-11.936048,-0.8489852
828,829,"Framingham health center seeking new, larger home The Framingham Community Health Center, which just opened in March, is hoping to relocate and expand to serve a fast-growing population of low-income, mostly Brazilian patients.",2,2.199622,-0.45981795
829,830,"Bush, Kerry to Campaign in N.M., Fla. (AP) AP - President Bush and John Kerry switched places Sunday, the president campaigning in New Mexico where Kerry was the day before and the Democratic senator taking Bush's place in Florida.",0,-5.4790235,5.45332
830,831,"Tsunami Group Will Expand Its Network Officials in charge of the existing international tsunami warning system, have taken an initial step to broaden the network to the Indian Ocean and other possible trouble spots.",3,13.021933,23.278215
831,832,"New Study Finds Many US Home PCs Infected When technicians examined the PCs of 329 respondents, they found 80 percent loaded with dozens of spyware programs that track the user #39;s browsing habits.",3,22.478113,-17.878262
832,833,UK launches 10m recycling effort The UK government launches a 10m multi-media advertising campaign to encourage the British public to recycle their waste.,3,7.339127,8.166307
833,834,U.S. Basketball Team Loses to Puerto Rico  ATHENS (Reuters) - The United States lost their first  basketball match at the Olympics since 1988 on Sunday when  Puerto Rico gave them a shock 92-73 trouncing.,1,-27.336752,-7.1987967
834,835,"Music labels embrace P2P network Wurld Media has concluded agreements with Sony BMG, Universal Music Group and Warner Music Group to facilitate the licensing of music exchanged on its peer-to-peer music network.",3,31.780985,-3.7916203
835,836,Milosevic War Crimes Trial Resumes The trial of Slobodan Milosevic on war crimes charges has resumed in The Hague with the former Yugoslav president launching a spirited defense.,0,-14.692408,16.052513
836,837,"Cisco Systems Buys P-Cube Under the terms of the agreement, Cisco will pay approximately \$200 million in cash and options. The acquisition of P-Cube is subject to various standard closing conditions and is ",3,18.295961,-2.8251953
837,838,"Prison Probe Raises Questions About CIA (AP) AP - The latest Army investigation into the Abu Ghraib scandal is raising new questions about whether the CIA, operating outside military rules, contributed to the breakdown of military discipline at the prison.",0,-8.061475,23.573298
838,839,Pampling takes over lead in Australian Open Rod Pampling took advantage of perfect morning conditions to snatch a four-stroke lead midway through the second round of the centenary Australian Open on Friday.,1,-36.298767,-3.8405416
839,840,"Cricket #39;s final frontier conquered DEEP in the heart of the Indian subcontinent, the Australian Test side last night was celebrating an historic victory, having conquered cricket #39;s final frontier with a Test to spare.",1,-32.553074,1.3049713
840,841,"AMD Rolls Out Low-Cost Net Access Device in India (Reuters) Reuters - U.S. chip maker Advanced Micro Devices\ has unveiled a low-cost Internet access device that\could cost just a few hundred dollars, aimed at first-time\technology users in the developing world.",3,39.06041,-6.430358
841,842,"Vodafone launches ten 3G sets Mobile phone giant Vodafone says it will introduce 10 new 3G handsets, many of which will be useable in both Europe and Japan.",3,35.27836,-2.6506143
842,843,"Group: Ivan Damaged Gulf Barrier Islands (AP) AP - Hurricane Ivan's storm surge and pounding waves swamped the barrier islands that stand guard along the central Gulf of Mexico coast, eroding their protective sand and causing millions of dollars in damage, coastal experts said.",3,9.204199,29.329882
843,844,"Turkey urged to recognise Cyprus The European commission president, Jose Manuel Barroso, today urged Ankara to  quot;go the extra mile quot; - including the recognition of Cyprus - to convince sceptics Turkey is ready to become a candidate for EU membership.",0,0.11655465,16.717344
844,845,"Syria accuses Israel of bomb attack on Hamas official By Inigo Gilmore in Herzliya and Anton La Guardia, Diplomatic Editor. Syria accused Israel last night of planting a bomb in Damascus in an attempt to kill a member of the Hamas militant group.",0,-14.323752,25.198921
845,846,"Knicks deep-six Philly in OT Allan Houston was stuck in a corner, surrounded by the opposition and working against the clock. And yet, at the game #39;s most frantic moment, there was something reassuring about ",1,-23.933702,-20.059196
846,847,"VERITAS to Acquire E-mail Archiving Leader KVS; Accelerates &lt;b&gt;...&lt;/b&gt; MOUNTAIN VIEW, Calif. --(Business Wire)-- Aug. 31, 2004 -- VERITAS Software Corporation (Nasdaq:VRTS) today announced it has entered into a definitive agreement to acquire KVault Software Limited (KVS), the ",3,36.986526,6.8988414
847,848,"Index Fingers Point the Way for Male Scientists Male scientists are good at research because they have higher-than-average levels of the female hormone oestrogen which aids analytical skills, a study on Bath University academics today revealed.",3,-1.8151268,-3.3464043
848,849,"Athens Wrestles to Avoid Cell Phone Outages By MATT MOORE    ATHENS, Greece (AP) -- Amid the roar of the crowd, the silence of the phones can be deafening. As thousands of athletes, spectators, journalists, officials and more descend on the Greek capital ahead of the Aug...",3,-15.430991,5.593637
849,850,"Aid worker held in Iraq pleads for her life  BAGHDAD -- Trembling, haggard, and weeping into a tissue, Margaret Hassan, the kidnapped British aid worker who has spent nearly half her life delivering food and medicine in Iraq, begged Britain yesterday to help save her by withdrawing its troops, saying these  quot;might be my last hours. quot;",0,-20.60918,14.691731
850,851,Jets Trying to Forget Last Giants Game (AP) AP - Don't remind any of the New York Jets about their last meeting with the local rival Giants. The Jets' season pretty much fell apart that Saturday night last summer when Chad Pennington broke his right wrist.,1,-26.335926,-21.595852
851,852,"Colombian militia leader dead Bogota, Colombia - The leader of a paramilitary faction involved in peace talks with the government may be among five paramilitary members killed in an ambush on Monday, authorities said.",0,-14.290998,23.72458
852,853,"Violence Erupts Across Iraq at Sites Far From Fallujah Armed insurgents rampaged Thursday through Mosul, Iraq's third-largest city, detonated a massive car bomb in the capital and apparently seized control of two smaller urban centers. This violence took place as U.S. forces continued their major offensive in Fallujah.",0,-14.562911,29.408182
853,854,WTO starts negotiations on trade facilitation The World Trade Organization (WTO) launched negotiations on trade facilitation at a meeting on Monday. WTO members agreed on a work plan and a schedule of meetings on negotiations ,2,3.4327605,19.361275
854,855,"Charterhouse wins battle for Saga Charterhouse has beaten off competition from another private equity player to buy Saga, the company that provides services to the over-50s, for 1.",2,22.781445,3.1134248
855,856,"US airlines agree to cut flights at Chicago #39;s O #39;Hare CHICAGO, Aug 18 (Reuters) - US airlines have agreed to limit flights into Chicago #39;s O #39;Hare International Airport at peak periods to stem record delays that have slowed aviation nationwide, federal officials said on Wednesday. ",2,17.309145,4.4290643
856,857,"Ten reported dead in Russian mine blast (AFP) AFP - Ten miners died and about 20 were injured after a gas explosion ripped through a pit in central Siberia trapping dozens of miners, the Interfax news agency reported citing a spokesman for the local government.",0,-9.754728,27.962717
857,858,Fake Drug Sales Problematic in Mexico By MARK STEVENSON      MEXICO CITY (AP) -- Mexican authorities are investigating the sale of fake or substandard medicine in a border town so popular among Americans seeking cheap medications that it has more pharmacies than streets.    U.S...,3,5.3235636,4.2450204
858,859,"New OSes, applications from PalmSource PalmSource has been busy lately, and has now announced updates to both of its OS lines as well as a new web browser and OTA installer.",3,33.502705,-10.2648945
859,860,"Kim ties record at State Farm Classic Christina Kim made 11 birdies and tied the tournament record of 10-under-par 62 for a two-shot lead after the opening round of the LPGA State Farm Classic in Springfield, Ill.",1,-36.41817,-5.8354745
860,861,"Olympics: Soldier Shot Dead, Policeman Held A Greek soldier guarding an Olympic facility in Athens was shot dead Monday after apparently playing game of Russian roulette with a policeman, security sources said.",1,-13.040473,19.887981
861,862,"With Affection's Has Kick With Affection comes from off the pace to pass tiring leaders and gallop to an easy victory Saturday in the \$50,000 Japan Racing Association Handicap on the turf at Pimlico.",1,-13.409026,-18.163193
862,863,"State grant to aid Lynn; Bank gives Salem \$10k Central Square in Lynn should be looking a bit brighter. New sidewalks, curbs, fences, lights, landscaping, and road improvements are planned for the Gateway Artisan Block, a key area of the square, with \$830,000 in state grant money given to Lynn last week.",2,0.41196594,-0.26639375
863,864,"Rayovac Nears Deal for United Industries  NEW YORK (Reuters) - Battery maker Rayovac Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ROV.N target=/stocks/quickinfo/fullquote""&gt;ROV.N&lt;/A&gt; is  close to a deal to acquire privately held United Industries  Corp., a maker of lawn and garden products, for about \$476  million in cash and stock in a bid to diversify its product  mix, sources close to the situation said on Monday.",2,38.6681,10.289519
864,865,19-year veteran slated to get bulk of action in 2005 com. The Pittsburgh Pirates acquired veteran catcher Benito Santiago on Thursday from the Kansas City Royals in exchange for minor league right-hander Leo Nunez.,1,-16.526525,-27.800144
865,866,Dollar Stalls as Focus Shifts to Fed  TOKYO (Reuters) - The dollar stalled on Wednesday after  weaker-than-expected U.S. economic data failed to provide new  direction for the market and focus shifted to what the Federal  Reserve would say after an expected rate rise next week.,2,25.359838,18.739431
866,867,"Note left on body had death threat THE HAGUE, Netherlands Officials in the Netherlands say the killers of an outspoken filmmaker are also threatening a Dutch politician.",0,-17.090996,21.754045
867,868,Pinochet charged with murder A Chilean judge has formally charged former dictator Augusto Pinochet with murder and kidnapping in one of many pending cases related to human rights abuses during his 17-year rule.,0,-15.891359,14.39322
868,869,"Beckham ready to return for Real Madrid David Beckham should be fit to return to action for Real Madrid this weekend after a month out with a rib injury, the club said on their website on Wednesday.",1,-33.345764,10.029366
869,870,"Wal-Mart to open up to 15 stores in China next year Wal-Mart Stores Inc, the world #39;s largest retailer, said it plans to open as many as 15 new stores in China next year, expanding in the world #39;s fastest-growing economy as the government lifts curbs on foreign store operators.",2,24.666779,5.0692177
870,871,"S amp;P revises outlook for India #39;s currency rating Mumbai, Aug. 23. (PTI): Revising the outlook on India #39;s long-term foreign currency and local currency ratings, Standard  amp; Poor #39;s Ratings Services today warned that the local currency rating could be lowered ",2,31.298756,15.87878
871,872,Oil prices decline sharply Oil prices fell sharply yesterday after briefly passing \$54 a barrel amid nagging concerns in the market that the global supply buffer is too thin to handle a significant output disruption.,2,19.219975,16.344538
872,873,Panama ex-president to sue Taiwan lawmakers over alleged bribes (AFP) AFP - Panama's former president Mireya Moscoso said she would file a libel suit against a group of Taiwanese lawmakers who accused her of receiving a one-million-dollar  quot;gift quot; from Taiwan President Chen Shui-bian.,0,-13.609494,10.972969
873,874,"Vanunu arrested by Israeli police Israeli former nuclear technician Mordechai Vanunu is arrested, seven months after release from jail.",0,-13.200044,21.464424
874,875,"Jets: When it comes to November, Edwards is a fall guy Following the Jets #39; 41-14 shellacking of the Dolphins Monday night, the Jets improved to 10-2 in November under Edwards, who has the best winning percentage in that month among active NFL coaches with a minimum of 10 games.",1,-29.460308,-19.929142
875,876,"World Stars lose 6-1 to Swedish Elite League club Goalie Dominik Hasek and the World Stars team of NHL barnstormers lost 6-1 Thursday to Swedish Elite League club Farjestad. Ray Whitney of the Detroit Red Wings scored the World Stars #39; goal before a crowd of 6,037.",1,-35.92261,-13.4154415
876,877,"Oracle to Splash ECM Market with  #39;Tsunami #39; It #39;s no secret that Oracle (Quote, Chart) has been considering a dip in the enterprise content management well, especially after companies like Microsoft (Quote, Chart), IBM (Quote, Chart) and EMC (Quote, Chart) made such a splash in the sector over the ",3,28.066912,-14.59575
877,878,"EMC, Sun tout compliance wares EMC Corp. claims it has hit over 1,000 users and shipped more than 30 petabytes (30,000 TB) of storage capacity since the introduction of its Centera product in April 2002.",3,40.525146,-7.4457154
878,879,"Bill Gates Inundated with Spam Steve Ballmer said he, too, is among the most spammed people in the world because he gives out his e-mail address in nearly every speech he makes.",3,21.105843,-12.593366
879,880,Musharraf to meet Singh at the UN The leaders of India and Pakistan are heading to the US this week for their first face-to-face meeting. They will meet on the sidelines of the United Nations General Assembly.,0,1.5764194,21.429232
880,881,"Larsson surgery blow Swedish striker Henrik Larsson is expecting his injury, sustained on the weekend playing for Barcelona against Real Madrid, to lead to surgery.",1,-33.243374,10.751981
881,882,"Raptors big men key in ending Jazz win streak The Utah Jazz knew they were going to lose sometime, they just didn #39;t think it would be to guys named Chris Bosh and Loren Woods.",1,-23.69956,-17.522163
882,883,"Packers humiliated by Titans GREEN BAY, Wis. - Chris Brown had touchdown runs of 37 and 29 yards as the Tennessee Titans beat the stumbling Green Bay Packers 48-27 on Monday night.",1,-32.813484,-21.139051
883,884,New Aibo is a dancing fool Latest incarnation of Sony's robot hound is a four-legged MP3 player. It'll also fetch pictures while you're away.,3,-10.229814,-12.045108
884,885,"McAfee updates target 'phishing' New versions of SpamKiller and personal firewall aim to hook phishers, as online fraud continues to grow.",3,21.196741,-15.743057
885,886,Murtagh a stickler for success Northeastern field hockey coach Cheryl Murtagh doesn't want the glare of the spotlight that shines on her to detract from a team that has been the America East champion for the past three years and has been to the NCAA tournament 13 times.,1,-21.600315,-10.651608
886,887,Microsoft Ready to Remove Media Player Software giant will follow court orders and comply with EU's demands if necessary.,3,19.368937,-4.6017513
887,888,"Sears Shares Soar as Vornado Boosts Stake  NEW YORK (Reuters) - Sears, Roebuck   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=S.N target=/stocks/quickinfo/fullquote""&gt;S.N&lt;/A&gt; shares  jumped as much as 25 percent on Friday after real estate  company Vornado Realty Trust &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=VNO.N target=/stocks/quickinfo/fullquote""&gt;VNO.N&lt;/A&gt; said it raised its stake  in the retailer, a step that could lead Sears convert some of  its real estate assets into cash.",2,40.330593,11.732821
888,889,16 including 3 Polish soldiers killed in Iraq BAGHDAD: At least 16 people including one US Marine and three Polish soldiers were killed in violence across Iraq on Wednesday. A bomb exploded near the office of a senior Shiite cleric in Karbala on Wednesday ,0,-15.97181,28.170307
889,890,"SpaceShipOne Completes First of Two X Prize Flights (Update1) SpaceShipOne, financed by Microsoft Corp. co-founder Paul Allen and built by aviation pioneer Burt Rutan, rocketed 62 miles over the California desert, completing the first half of ",3,-3.5129495,-18.112158
890,891,Afghan Vice Presidential Candidate Survives a Bomb Blast Afghan President Hamid Karzai #39;s running mate in Saturday #39;s presidential election escaped unhurt when a bomb exploded near his convoy in the northern city of Faizabad.,0,-8.155148,18.009218
